ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor,Url
10274099,ONLY Multicoloured Striped Playsuit,ONLY,Women,1199,5,"Multicoloured striped playsuit, has a V-neck, short sleevesComes with a fabric belt", Red,ONLY Multicoloured Striped Playsuit
10266917,Levis Men Brown Sneakers,Levis,Men,3999,7,"A pair of round-toe brown sneakers, has regular styling, lace-up detailSynthetic Leather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Brown,Levis Men Brown Sneakers
10265999,Jompers Women Charcoal Grey Solid Wide Leg Palazzos,Jompers,Women,699,5,"A pair of charcoal grey solid woven wide leg palazzos, has slip-on closure", Grey,Jompers Women Charcoal Grey Solid Wide Leg Palazzos
1026711,Sonari Pack of 2 Full Coverage Bras afreen,Sonari,Women,750,4,"Pack of two full-coverage bras in purpleEach has non-padded and non-wired cups, elasticated and adjustable shoulder straps, hook-and-eye closures on the back Owing to intimate nature of this product it is eligible for self-ship return only (no pick-up facility)",,Sonari Pack of 2 Full Coverage Bras afreen
10274907,Calvin Klein Jeans Men Blue Solid Polo Collar T-shirt,Calvin Klein Jeans,Men,2759,5,"Blue solid T-shirt, has a polo collar, and short sleeves",Blue,Calvin Klein Jeans Men Blue Solid Polo Collar T-shirt
10262863,Pepe Jeans Men Blue Vapour Slim Fit Low-Rise Clean Look Stretchable Jeans,Pepe Jeans,Men,1299,7,"Blue medium wash 5-pocket low-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops Design Details-73 FASHION- SIGNARATURE BRAND CARRIER STYLISED 5 POCKET SLIM FIT- MID RISE  JEANS,  MID BLUE- NON FADED- CLEAN LOOK,  ZIP FLY & 5 BELT LOOPS",Blue,Pepe Jeans Men Blue Vapour Slim Fit Low-Rise Clean Look Stretchable Jeans
10261879,Belle Fille Women White & Navy Blue Printed Maxi Dress,Belle Fille,Women,879,5,"White and navy blue printed woven maxi dress, has a round neck, sleeveless, concealed zip closure, styled back, an attached lining, straight hem",Blue,Belle Fille Women White & Navy Blue Printed Maxi Dress
10267697,Calvin Klein Jeans Men White Slim Fit Printed Round Neck T-shirt,Calvin Klein Jeans,Men,1979,5,"White printed T-shirt, has a round neck, and short sleeves", White,Calvin Klein Jeans Men White Slim Fit Printed Round Neck T-shirt
10266609,Chopard Blue Wish W Eau de Parfum 30ml,Chopard,Women,2205,2,Blue Wish W Eau de Parfum 30ml,Blue,Chopard Blue Wish W Eau de Parfum 30ml
10263061,Ishin Women Coral Red Embellished Kurta with Palazzos & Dupatta,Ishin,Women,1424,7,"Coral red embellished kurta with palazzos and dupattaCoral red embellished straight calf length kurta with gota patti detailing, has a round neck, three-quarter sleeves, side slitsCoral red solid palazzos, has elasticated waistband, slip-on closureCoral red solid dupatta, has taping border", Red,Ishin Women Coral Red Embellished Kurta with Palazzos & Dupatta
10264231,Pepe Jeans Men Blue & Black Regular Fit Checked Casual Shirt,Pepe Jeans,Men,1099,5,"Blue and black checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,Pepe Jeans Men Blue & Black Regular Fit Checked Casual Shirt
10268171,Calvin Klein Jeans Men Grey Printed Round Neck T-shirt,Calvin Klein Jeans,Men,1649,5,"Grey printed T-shirt, has a round neck, and short sleeves", Grey,Calvin Klein Jeans Men Grey Printed Round Neck T-shirt
10261723,Mochi Women Gold-Toned Solid Sandals,Mochi,Women,1014,5,"A pair of gold-toned open toe sandals, has regular styling, open back detailSynthetic upperCushioned footbedTextured and patterned outsole, has a kitten heelWarranty: 1 monthWarranty provided by brand/manufacturer", Gold,Mochi Women Gold-Toned Solid Sandals
10266279,Saree mall Grey & Pink Printed Saree,Saree mall,Women,1199,6,Design Detail:Grey and Pink printed saree and has a woven design along the borderBlouse PieceThe model is wearing a stitched version of the blouse. The saree comes with an unstitched blouse piece., Pink,Saree mall Grey & Pink Printed Saree
10266647,Chopard Women Wish Eau de Parfum 75 ml,Chopard,Women,3850,2,Chopard Wish Eau de Parfum,,Chopard Women Wish Eau de Parfum 75 ml
10264575,Saadgi Women Red & White Chikankari Embroidered Handloom Sheer Straight Kurta,Saadgi,Women,1350,5,"Red and white chikankari embroidered handloom sheer straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits", Red,Saadgi Women Red & White Chikankari Embroidered Handloom Sheer Straight Kurta
10267763,Calvin Klein Jeans Men White & Green Solid Round Neck T-shirt,Calvin Klein Jeans,Men,2399,5,"White and Green solid T-shirt, has a round neck, and long sleeves", Green,Calvin Klein Jeans Men White & Green Solid Round Neck T-shirt
10267633,Calvin Klein Jeans Men White & Black Colourblocked Monochrome T-shirt,Calvin Klein Jeans,Men,1799,6,"  White and black Tshirt for men   Colourblocked   Regular length   Round neck   Short,  regular sleeves   Knitted cotton fabric   The monochromatic trend is all about wearing the same hue in different textures for an overall tonal look. It allows you to add dimension and depth to your style affordably and has the power to accentuate or down-play certain body parts, making it the right fit for all.", Black,Calvin Klein Jeans Men White & Black Colourblocked Monochrome T-shirt
1026857,Sonari Pack of 2 Full Coverage Bras afreen,Sonari,Women,750,4,"Pack 2 full-coverage bras in purple and white, non-padded cups, each has elasticated and adjustable shoulder straps and three rows of double hook and eye closure at the back for adjustable fit Owing to intimate nature of this product it is eligible for self-ship return only (no pick-up facility)",,Sonari Pack of 2 Full Coverage Bras afreen
10268461,Calvin Klein Jeans Men Black Solid Polo T-shirt,Calvin Klein Jeans,Men,2999,5,"Black solid T-shirt, has a polo collar, and short sleeves", Black,Calvin Klein Jeans Men Black Solid Polo T-shirt
10268385,Calvin Klein Jeans Men Grey & Black Colourblocked Polo Collar T-shirt,Calvin Klein Jeans,Men,2399,5,"Grey and Black colourblocked T-shirt, has a polo collar, and short sleeves", Black,Calvin Klein Jeans Men Grey & Black Colourblocked Polo Collar T-shirt
10274779,American Crew Men Grey Solid Polo Collar T-shirt,American Crew,Men,659,5,"Grey and Black solid T-shirt, has a polo collar, and short sleeves", Grey,American Crew Men Grey Solid Polo Collar T-shirt
10267945,Calvin Klein Jeans Men Black Printed Round Neck T-shirt,Calvin Klein Jeans,Men,1679,5,"Black printed T-shirt, has a round neck, and short sleeves", Black,Calvin Klein Jeans Men Black Printed Round Neck T-shirt
10262947,Pepe Jeans Men Blue Slim Fit Low-Rise Clean Look Stretchable Jeans,Pepe Jeans,Men,1299,7,"Blue dark wash 5-pocket low-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops Design Details-73 FASHION- SIGNARATURE BRAND CARRIER STYLISED 5 POCKET SLIM FIT- MID RISE  JEANS,  DARK BLUE RINSE- NON FADED- CLEAN LOOK,  ZIP FLY & 5 BELT LOOPS",Blue,Pepe Jeans Men Blue Slim Fit Low-Rise Clean Look Stretchable Jeans
1027086,Sonari Pack of 2 Full-Coverage T-shirt Bras cristina,Sonari,Women,940,4,"Pack of two full-coverage T-shirt bras in black and whiteEach has non-wired, non-padded and seamless cups, adjustable shoulder straps, bow detail on the front, three rows of double hook-and-eye closures on the back for an adjustable fit Owing to the intimate nature of this product it is eligible for self-ship return only (no pick-up facility)",,Sonari Pack of 2 Full-Coverage T-shirt Bras cristina
10261713,Mochi Women White Solid Heels,Mochi,Women,1393,5,"A pair of white open toe heels, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsole, has a wedge heelWarranty: 1 monthWarranty provided by brand/manufacturer", White,Mochi Women White Solid Heels
10267813,Calvin Klein Jeans Men White Printed Round Neck T-shirt,Calvin Klein Jeans,Men,2399,5,"White printed T-shirt, has a round neck, and long sleeves", White,Calvin Klein Jeans Men White Printed Round Neck T-shirt
10271357,Nike Men Black French Terry NSW CLUB Solid Joggers,Nike,Men,2026,7,Product Design Details:Black solid French Terry joggersHas an elasticated waistband with drawstring closureCuffed hem3 pocketsWarranty: 6 months against manufacturing defects (not valid on products with more than 20% discount)Warranty provided by Brand Owner / Manufacturer, Black,Nike Men Black French Terry NSW CLUB Solid Joggers
10262413,Ives Women Navy Blue & Golden Printed A-Line Kurta,Ives,Women,764,5,"Navy blue and golden printed A-line kurta, has a V-neck, long bell sleeves, flared hem, button closure",Blue,Ives Women Navy Blue & Golden Printed A-Line Kurta
1027007,Sonari Pack of 2 Full-Coverage Bras celina,Sonari,Women,900,2,"Pack of two full-coverage bras in whiteEach has non-wired and non-padded cups, has adjustable shoulder straps, embroidered detail, three rows of hook-and-eye closures on the back for an adjustable fit Owing to the intimate nature of this product it is eligible for self-ship return only (no pick-up facility)",,Sonari Pack of 2 Full-Coverage Bras celina
1026755,Sonari Pack of 2 Bras afreen,Sonari,Women,750,4,"Pack of two full-coverage bras in pinkEach bra has non-padded and non-wired cups, a bow detail on the centre front, elasticated and adjustable shoulder straps, hook-and-eye closure on the back for an adjustable fit Owing to intimate nature of this product it is eligible for self-ship return only (no pick-up facility)",,Sonari Pack of 2 Bras afreen
10266919,Levis Men White Lace-Up Sneakers,Levis,Men,5499,7,"A pair of round-toe white sneakers, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", White,Levis Men White Lace-Up Sneakers
10274875,Studio Voylla Women Gold-Toned Brass-Plated Handcrafted Crescent Shaped Chandbalis,Studio Voylla,Women,3464,4,"Gold-Toned Crescent Shaped Earrings, brass-plated, and has artificial stones Secured with a post and back", Gold,Studio Voylla Women Gold-Toned Brass-Plated Handcrafted Crescent Shaped Chandbalis
10263769,Fancy Mart Yellow & Green Artificial Grass Bells With Pot,fancy mart,Unisex,615,3,Set content: 1 plant with pot Plant type: Artificial green bells plant Plant colour: Yellow and green Pot colour: Brown , Green,Fancy Mart Yellow & Green Artificial Grass Bells With Pot
10262137,Puma Men Blue Textile Carson 2 Nature Knit Mid-Top Running Shoes,Puma,Men,2249,5,"Product Story Inspired by nature, the Carson 2 Nature Knit encourages you to get outdoors. With a soft foam footbed for superior comfort and a lightweight, full-contact outsole, you'll have all the traction and support you need to go exploring.Product Design DetailsNature-inspired knitted upperSoft foam footbed for superior comfortInjection-moulded ethylene-vinyl acetate outsole for lightweight performance and gripA pair of blue running sports shoes, has mid-top styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue,Puma Men Blue Textile Carson 2 Nature Knit Mid-Top Running Shoes
10262895,Pepe Jeans Men Blue Seamus Soho Skinny Fit Low-Rise Clean Look Stretchable Jeans,Pepe Jeans,Men,1799,5,"Blue medium wash 5-pocket low-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops Design Details-73 FASHION- SIGNARATURE BRAND CARRIER STYLISED 5 POCKET SKINNY FIT- LOW RISE  JEANS,  DARK INDIGO-  LIGHTLY FADED- MILD DESTRUCTION,  ZIP FLY & 5 BELT LOOPS",Blue,Pepe Jeans Men Blue Seamus Soho Skinny Fit Low-Rise Clean Look Stretchable Jeans
10274891,Studio Voylla Silver-Toned Drop Earrings,Studio Voylla,Women,382,4,Silver-Toned  Earrings and silver-plated Secured with a post and back, Silver,Studio Voylla Silver-Toned Drop Earrings
10268463,Calvin Klein Jeans Men Grey Printed Round Neck T-shirt,Calvin Klein Jeans,Men,2159,5,"Grey printed T-shirt, has a round neck, and short sleeves", Grey,Calvin Klein Jeans Men Grey Printed Round Neck T-shirt
10265263,Pepe Jeans Men Maroon Printed Round Neck T-shirt,Pepe Jeans,Men,899,5,"Maroon printed T-shirt, has a round neck, and short sleeves Design Details-PEPE JEANS MENS SLIM FIT TSHIRT HAS ROUND NECK,DISTRESS CHEST PRINT,SHORT SLEEVES", Maroon,Pepe Jeans Men Maroon Printed Round Neck T-shirt
10267871,Calvin Klein Jeans Men Black Slim Fit Self Design Casual Shirt,Calvin Klein Jeans,Men,3359,6,"Black self-design casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Black,Calvin Klein Jeans Men Black Slim Fit Self Design Casual Shirt
10261697,Mochi Women Gold-Toned Solid Open Toe Flats,Mochi,Women,968,5,"A pair of gold-toned open-toed flats, has regular styling, backstrap detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Gold,Mochi Women Gold-Toned Solid Open Toe Flats
10268335,Calvin Klein Jeans Men Blue Slim Fit Casual Shirt,Calvin Klein Jeans,Men,3599,6,"Blue solid opaque Casual shirt ,has a spread collar,  button placket,  pocket, long regular sleeves,  curved hem",Blue,Calvin Klein Jeans Men Blue Slim Fit Casual Shirt
10274051,ONLY Women Navy Blue & White Checked Cinched Waist Top,ONLY,Women,919,5,"Navy blue, white and pink checked knitted and woven cinched waist top, has a round neck, long sleeves, button closure",Blue,ONLY Women Navy Blue & White Checked Cinched Waist Top
10263095,Ishin Women Peach-Coloured Solid Kurta with Palazzos & Dupatta,Ishin,Women,1349,7,"Peach-coloured solid kurta with palazzos and dupattaPeach-coloured solid straight calf length kurta with embroidered detail, has a round neck, three-quarter sleeves, side slitsPeach-coloured solid palazzos, has elasticated waistband, slip-on closurePeach-coloured and golden foil print dupatta, has taping border", Red,Ishin Women Peach-Coloured Solid Kurta with Palazzos & Dupatta
10268437,Calvin Klein Jeans Men Grey & Rust Red Pure Cotton Slim Fit Checked Casual Shirt,Calvin Klein Jeans,Men,3359,6,"Grey and Rust red checked casual shirt, has a spread collar, long sleeves, button placket, and curved hem", Red,Calvin Klein Jeans Men Grey & Rust Red Pure Cotton Slim Fit Checked Casual Shirt
10262169,Puma Men Grey Gamble XT IDP Mesh Sneakers,Puma,Men,1999,6,Product design details:A pair of grey running sports shoesHas regular stylingLace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Grey,Puma Men Grey Gamble XT IDP Mesh Sneakers
10268415,Calvin Klein Jeans Men Black Solid Round Neck T-shirt,Calvin Klein Jeans,Men,2799,5,"Black solid T-shirt, has a round neck, and short sleeves", Black,Calvin Klein Jeans Men Black Solid Round Neck T-shirt
10274339,Metro Men Tan Brown Leather Comfort Sandals,Metro,Men,2690,5,A pair of tan brown comfort sandalsLeather upper with slip-on closureCushioned footbedPatterned tpr outsoleWarranty: 1 monthWarranty provided by brand/manufacturer, Brown,Metro Men Tan Brown Leather Comfort Sandals
10264519,Saadgi Women Maroon Chikankari Embroidered Sheer Straight Kurta,Saadgi,Women,1375,5,"Maroon chikankari embroidered sheer straight kurta, has a round neck, three-quarter sleeves, straight hem, and side slits", Red,Saadgi Women Maroon Chikankari Embroidered Sheer Straight Kurta
